Z,N,A,dataset_split,participates_in_loss,train_uncertainty,pred_residual,pred_binding_energy,actual_binding_energy,theory_binding_energy,actual_residual,pred_minus_actual_residual
19,19,38,train,True,0.0001938,0.31714933305978776,320.74745637983085,320.646240234375,321.0646057128906,0.4183466136455536,-0.10119728058576583
20,18,38,train,True,0.0001938,0.4445158576965332,313.1203950309753,313.12164306640625,313.5649108886719,0.4432508051395416,0.0012650525569915527
14,25,39,train,False,0.1355328,0.22598145951516926,302.46582151900043,301.5081787109375,302.6918029785156,1.1836073398590088,-0.9576258803438396
15,24,39,train,False,0.1126437,-0.0020272994483821094,315.7732370162453,315.8208312988281,315.7712097167969,-0.049633901566267014,0.0476066021178849
16,23,39,train,True,0.0500019,0.17603408452123404,325.52416122797877,325.426513671875,325.7001953125,0.273677796125412,-0.09764371160417795
17,22,39,train,True,0.0017316,0.2070738237351179,331.20512710399925,331.28173828125,331.4122009277344,0.13047519326210022,0.07659863047301768
18,21,39,train,True,0.0049998,0.5471307377517224,333.9226568599045,333.94134521484375,334.46978759765625,0.5284467935562134,0.018683944195509006
19,20,39,train,True,1.17e-05,0.2608153109252453,333.6024964566529,333.7239990234375,333.8633117675781,0.13929380476474762,0.12152150616049767
20,19,39,train,True,0.0005967,0.43569762632250786,326.30560486391187,326.41717529296875,326.7413024902344,0.32412710785865784,0.11157051846385002
21,18,39,train,True,0.0240006,0.23100027855485677,312.4572931784764,312.52484130859375,312.68829345703125,0.1634574979543686,0.06754278060048818
14,26,40,train,False,0.121992,0.537013263553381,306.5835922051966,306.2330017089844,307.12060546875,0.887611985206604,-0.35059872165322303
15,25,40,train,True,0.083608,0.010672873654402792,319.24012058337684,319.2567138671875,319.25079345703125,-0.0059079998172819614,0.016580873471684753
16,24,40,train,True,0.003984,0.04451692077331245,333.16397917297667,333.17303466796875,333.20849609375,0.03548000007867813,0.00903692069463432
17,23,40,train,True,0.032064,-0.05340400520944968,337.12209907356885,337.1106262207031,337.0686950683594,-0.04193999990820885,-0.01146400530124083
18,22,40,train,True,8e-06,0.5261629717051983,343.79424108102916,343.81036376953125,344.3204040527344,0.5100240111351013,0.016138960570097005
19,21,40,train,True,5.6e-05,0.21523541811853647,341.46787005063146,341.52362060546875,341.68310546875,0.1594720035791397,0.05576341453939676
20,20,40,train,True,2.4e-05,0.6430608657002449,341.959539231956,342.05218505859375,342.60260009765625,0.5504159927368164,0.09264487296342849
21,19,40,train,True,0.002828,0.260001954138279,326.81128710836174,326.94677734375,327.0712890625,0.12451200187206268,0.1354899522662163
22,18,40,train,True,0.068244,0.17769501983188093,314.5495999020431,314.634521484375,314.727294921875,0.0927719995379448,0.08492302029393614
15,26,41,train,False,0.1201628,0.37958669307641685,323.9970002209861,324.1686096191406,324.3765869140625,0.2079966962337494,0.17158999684266746
16,25,41,train,True,0.0041,-0.29343372203409673,337.48514514781533,337.4150695800781,337.19171142578125,-0.22336779534816742,-0.07006592668592931
17,24,41,train,True,0.0687242,0.12018851589411497,344.98341866184023,344.93133544921875,345.1036071777344,0.17226870357990265,-0.05208018768578768
18,23,41,train,True,0.0003485,0.5176624594628811,349.8546519936621,349.9093017578125,350.372314453125,0.46299469470977783,0.05466776475310331
19,22,41,train,True,1.23e-05,0.5136735785007477,351.64233228087426,351.6189880371094,352.156005859375,0.5370029211044312,-0.023329342603683467
20,21,41,train,True,0.0001394,0.6173225337266922,350.14027634322645,350.4150085449219,350.7575988769531,0.3425925076007843,0.2747300261259079
21,20,41,train,True,7.79e-05,0.5699422945082188,342.89584750041365,343.1371154785156,343.4657897949219,0.32868608832359314,0.24125620618462562
22,19,41,train,True,0.0279456,0.3616536645591259,329.3662516088784,329.4099426269531,329.7279052734375,0.3179551064968109,0.043698558062314985
15,27,42,train,True,0.0950082,0.7659250903129577,326.1683705639839,326.1683044433594,326.9342956542969,0.7659875750541687,-6.248474121095526e-05
16,26,42,train,True,0.002793,-0.42265911981463433,344.12886639520525,344.1155700683594,343.7062072753906,-0.4093550145626068,-0.01330410525202752
17,25,42,train,True,0.0596148,-0.24228459812700748,350.5487726352364,350.5272216796875,350.3064880371094,-0.220728799700737,-0.021555798426270478
18,24,42,train,True,0.005775,0.3740868453681469,359.2452063675225,359.3357849121094,359.6192932128906,0.2835077941417694,0.0905790512263775
19,23,42,train,True,0.000105,0.29485654935240746,359.1172528256476,359.1528015136719,359.412109375,0.2593018114566803,0.03555473789572716
20,22,42,train,True,0.000147,0.6777106040716171,361.7965020424128,361.8957214355469,362.4742126464844,0.5784868001937866,0.09922380387783047
21,21,42,train,True,0.0001554,0.5166653923690319,354.8592196173966,354.68707275390625,355.3758850097656,0.688827395439148,-0.1721620030701161
22,20,42,train,True,0.0002688,0.5797826151549816,346.8943079610169,346.8880920410156,347.4740905761719,0.5860199928283691,-0.006237377673387501
16,27,43,train,True,0.0049708,-0.10454253224655986,346.7736404326372,346.7445983886719,346.6690979003906,-0.07548680156469345,-0.029055730681866412
17,26,43,train,True,0.0618598,-0.4798343689739704,357.88803749397397,357.9263000488281,357.408203125,-0.5180895924568176,0.03825522348284721
18,25,43,train,True,0.0053105,0.3285216824710369,364.9189758761227,364.9942321777344,365.24749755859375,0.2532573938369751,0.07526428863406182
19,24,43,train,True,0.0004085,0.5132572302222251,368.7525508752465,368.7774658203125,369.26580810546875,0.48832279443740845,0.02493443578481669
20,23,43,train,True,0.0002279,0.5866268883645535,369.7404605139792,369.82861328125,370.32708740234375,0.4984920918941498,0.08813479647040368
