Z,N,A,pred_residual,pred_binding_energy,actual_binding_energy,theory_binding_energy,actual_residual,pred_minus_actual_residual
8,16,24,-5.760239729881286,169.56186021327972,168.95245361328125,163.80162048339844,-5.1508378982543945,-0.6094018316268919
9,15,24,-2.8216234505176545,179.0402666389942,179.12599182128906,176.21864318847656,-2.9073545932769775,0.08573114275932303
10,14,24,-1.5373668467998505,191.80103872179984,191.8397979736328,190.263671875,-1.576135516166687,0.03876866936683654
11,13,24,-0.8885489124059677,193.30802828252317,193.52371215820312,192.4194793701172,-1.1042369604110718,0.2156880480051041
12,12,24,-1.8321054625511168,197.92747289419174,198.25704956054688,196.09536743164062,-2.161680221557617,0.32957475900650035
13,11,24,-0.23019007742404937,183.39500025808812,183.58993530273438,183.16481018066406,-0.42512476444244385,0.19493468701839448
14,10,24,-0.14988674173131586,171.9026943589188,172.0135955810547,171.7528076171875,-0.26077553629875183,0.11088879456743597
8,17,25,-4.637946875095367,168.38632944345474,168.1951446533203,163.74838256835938,-4.446763038635254,-0.19118383646011328
9,16,25,-2.5312019610404968,183.46221697568893,183.4076690673828,180.93101501464844,-2.4766411781311035,-0.05456078290939326
10,15,25,-1.6360233104228974,195.5390537059307,195.99497985839844,193.9030303955078,-2.091952085494995,0.4559287750720977
11,14,25,-1.4621140372753143,202.72326821208,202.53494262695312,201.2611541748047,-1.273796796798706,-0.18831724047660825
12,13,25,-1.5376055252552032,205.4817430984974,205.5875701904297,203.9441375732422,-1.6434400081634521,0.10583448290824893
13,12,25,-1.1293800485134124,200.2697609078884,200.52841186523438,199.140380859375,-1.3880412578582764,0.2586612093448639
14,11,25,-0.31765637908130884,187.22120557341725,187.00277709960938,186.90354919433594,-0.0992269292473793,-0.21842944983392953
8,18,26,-2.6487426912784575,169.43402101159097,168.9344482421875,166.7852783203125,-2.1491734981536865,-0.499569193124771
9,17,26,-1.4038729614019394,184.18512296140193,184.13848876953125,182.78125,-1.3572440147399902,-0.04662894666194917
10,16,26,-1.03157028734684,201.6213530021906,201.5496826171875,200.58978271484375,-0.959905207157135,-0.07166508018970497
11,15,26,-1.317765285372734,208.17541604220867,208.10923767089844,206.85765075683594,-1.2515889406204224,-0.0661763447523116
12,14,26,-2.051039305329323,216.850767698884,216.68064880371094,214.7997283935547,-1.8809175491333008,-0.1701217561960222
13,13,26,-1.05083137601614,212.34322029203176,211.89389038085938,211.29238891601562,-0.6015018224716187,-0.4493295535445214
14,12,26,-1.1174798476696015,206.01483397364618,206.04241943359375,204.89735412597656,-1.1450616121292114,0.027581764459609914
9,18,27,0.45293917521834376,185.74501309528947,185.75099182128906,186.1979522705078,0.44696250557899475,0.005976669639349008
10,17,27,-0.060943033150397244,202.9121850985801,203.05120849609375,202.8512420654297,-0.19996857643127441,0.13902554328087718
11,16,27,-0.9695226818323135,214.9500372081995,214.83755493164062,213.9805145263672,-0.8570404052734375,-0.112482276558876
12,15,27,-1.7524860429763793,222.60320930957795,223.1240234375,220.85072326660156,-2.2733001708984375,0.5208141279220582
13,14,27,-2.3779203498363497,224.9922391974926,224.95193481445312,222.61431884765625,-2.3376171588897705,-0.04030319094657919
14,13,27,-1.6949376833438874,219.21268365502357,219.35723876953125,217.5177459716797,-1.8394856452941895,0.14454796195030206
15,12,27,-0.5320855093002319,206.04079827785492,206.8494110107422,205.5087127685547,-1.3407068252563477,0.8086213159561157
9,19,28,1.6696829682588576,185.24807215869427,185.55198669433594,186.91775512695312,1.3657727241516113,0.3039102441072463
10,18,28,1.1788268688321113,206.9385132190585,206.8737030029297,208.11734008789062,1.2436442375183105,-0.06481736868619925
11,17,28,-0.1756330877356231,218.25749649105595,218.37940979003906,218.0818634033203,-0.2975323498249054,0.12189926208928228
12,16,28,-1.5603203028440475,231.42955248057842,231.62869262695312,229.86923217773438,-1.759448766708374,0.19912846386432648
13,15,28,-2.203464295864105,232.74280145406723,232.67710876464844,230.53933715820312,-2.1377766132354736,-0.06568768262863145
14,14,28,-3.295834182500839,236.2535368192196,236.53684997558594,232.95770263671875,-3.5791409015655518,0.2833067190647127
15,13,28,-1.1778604793548584,221.1848795223236,221.40956115722656,220.00701904296875,-1.40253484249115,0.22467436313629152
16,12,28,-0.3968377262353897,209.20021297037601,209.40614318847656,208.80337524414062,-0.6027724146842957,0.20593468844890594
9,20,29,2.2380510264635087,186.9916853016615,186.8769073486328,189.229736328125,2.352818727493286,-0.1147677010297774
10,19,29,1.7893172377347946,207.41408242046833,207.84495544433594,209.20339965820312,1.3584465980529785,0.43087063968181605
11,18,29,1.065233832001686,222.6760991758108,222.78240966796875,223.7413330078125,0.9589256048202515,0.10630822718143462
12,17,29,-0.7760470259189606,235.16149929642677,235.29241943359375,234.3854522705078,-0.9069622159004211,0.13091518998146057
13,16,29,-2.2216871958971023,242.21030413925646,242.10546875,239.98861694335938,-2.1168668270111084,-0.10482036888599389
14,15,29,-3.2886944544315337,244.61242492318152,245.0104522705078,241.32373046875,-3.6867096424102783,0.3980151879787446
15,14,29,-2.96082790851593,238.85067471027375,239.28587341308594,235.8898468017578,-3.3960158824920654,0.4351879739761353
16,13,29,-0.9765817183256149,224.71458831012248,224.6450958251953,223.73800659179688,-0.9070855975151062,-0.06949612081050871
10,20,30,2.0510057801008226,211.201145709157,211.03594970703125,213.2521514892578,2.2162065505981445,-0.16520077049732196
11,19,30,1.626279752254486,224.9341145348549,225.05905151367188,226.56039428710938,1.5013322830200195,0.12494746923446653
12,18,30,0.3672996224462986,241.4648994742334,241.63275146484375,241.8321990966797,0.19944603741168976,0.16785358503460884
