Z,N,A,I,I2A,A23,Am13,Ec,Npair,Zm,vp,Nm,vn,Casten,Esh,Edef,Eth,Eexp,residual,uncertainty
16,20,36,0.1111111111111111,0.4444444444444444,10.902723556992836,0.30285343213869,68.25066183453896,2,1.0,4.0,2.0,0.0,0.0,1.4313,0.0197,307.21498344,308.71404,-1.4990565599999854,0.0001872
17,19,36,0.0555555555555555,0.1111111111111111,10.902723556992836,0.30285343213869,77.46356069302307,0,1.0,3.0,1.0,1.0,0.75,2.9135,0.216,305.43983384,306.7895592,-1.3497253599999794,3.6e-05
18,18,36,0.0,0.0,10.902723556992836,0.30285343213869,87.26668881747307,2,1.0,2.0,1.0,2.0,1.0,2.3151,0.5143,305.73239147,306.7167456,-0.9843541300000423,2.88e-05
19,17,36,-0.0555555555555555,0.1111111111111111,10.902723556992836,0.30285343213869,97.66062541214576,0,1.0,1.0,1.0,3.0,0.75,2.1234,0.2279,292.52147042,293.1200388,-0.5985683799999606,0.000324
20,16,36,-0.1111111111111111,0.4444444444444444,10.902723556992836,0.30285343213869,108.64589834553492,2,2.0,0.0,1.0,4.0,0.0,0.2844,0.0186,281.37737616,281.3716764,0.0056997599999704,0.0399996
12,25,37,0.3513513513513513,4.567567567567568,11.103702468586784,0.3001000667185617,36.94844392038658,1,1.0,4.0,2.0,5.0,2.2222222222222223,-4.5766,5.7583,263.17099148,261.0391255,2.1318659799999864,0.6989485
13,24,37,0.2972972972972973,3.27027027027027,11.103702468586784,0.3001000667185617,43.74523059240978,1,1.0,5.0,2.0,4.0,2.2222222222222223,-2.1109,3.3215,281.05749137,278.658692,2.398799370000006,0.1802455
14,23,37,0.2432432432432432,2.189189189189189,11.103702468586784,0.3001000667185617,51.12387286729665,1,1.0,6.0,2.0,3.0,2.0,-0.4378,1.2136,295.84978023,294.2574221,1.5923581300000365,0.1138083
15,22,37,0.1891891891891892,1.3243243243243243,11.103702468586784,0.3001000667185617,59.08525635992126,1,1.0,5.0,2.0,2.0,1.4285714285714286,1.6262,0.5159,306.16093645,305.8995757,0.2613607499999943,0.0379472
16,21,37,0.1351351351351351,0.6756756756756757,11.103702468586784,0.3001000667185617,67.63016692758335,1,1.0,4.0,2.0,1.0,0.8,2.2756,0.1541,313.0947347,313.0176431,0.077091600000017,0.0001998
17,20,37,0.081081081081081,0.2432432432432432,11.103702468586784,0.3001000667185617,76.75930752400336,1,1.0,3.0,2.0,0.0,0.0,2.4355,0.1106,315.82081077,317.1004192,-1.279608429999996,5.18e-05
18,19,37,0.027027027027027,0.027027027027027,11.103702468586784,0.3001000667185617,86.47331136877675,1,1.0,2.0,1.0,1.0,0.6666666666666666,2.9617,0.2859,314.90453049,315.5042022,-0.5996717099999955,0.0002072
19,18,37,-0.027027027027027,0.027027027027027,11.103702468586784,0.3001000667185617,96.77275240037564,1,1.0,1.0,1.0,2.0,0.6666666666666666,2.5053,0.3042,308.29091941,308.574376,-0.2834565899999575,9.25e-05
20,17,37,-0.081081081081081,0.2432432432432432,11.103702468586784,0.3001000667185617,107.6581536882237,1,2.0,0.0,1.0,3.0,0.0,1.5231,0.1239,296.02703742,296.1278979,-0.1008604799999943,0.0006327
14,24,38,0.2631578947368421,2.631578947368421,11.302878635921052,0.2974441746295014,50.671425485344834,2,1.0,6.0,2.0,4.0,2.4,-1.578,1.7856,301.4999314,299.9275286,1.5724027999999637,0.1047926
15,23,38,0.2105263157894736,1.6842105263157894,11.302878635921052,0.2974441746295014,58.5623505616577,0,1.0,5.0,2.0,3.0,1.875,0.9592,1.0555,310.51608643,309.5964462,0.9196402299999704,0.07258
16,22,38,0.1578947368421052,0.9473684210526316,11.302878635921052,0.2974441746295014,67.03163848575782,2,1.0,4.0,2.0,2.0,1.3333333333333333,2.1811,0.5092,321.72785754,321.0537502,0.6741073399999777,0.0071706
17,21,38,0.1052631578947368,0.4210526315789473,11.302878635921052,0.2974441746295014,76.07998599020998,0,1.0,3.0,2.0,1.0,0.75,3.1291,0.3096,323.20051758,323.2083046,-0.0077870200000234,9.88e-05
18,20,38,0.0526315789473684,0.1052631578947368,11.302878635921052,0.2974441746295014,85.7080206906025,2,1.0,2.0,2.0,0.0,0.0,2.6312,0.1809,326.81387403,327.3426666,-0.5287925699999505,0.0001938
19,19,38,0.0,0.0,11.302878635921052,0.2974441746295014,95.91631144603964,0,1.0,1.0,1.0,1.0,0.5,2.7997,0.1437,320.72474119,320.6462534,0.0784877899999969,0.0001938
20,18,38,-0.0526315789473684,0.1052631578947368,11.302878635921052,0.2974441746295014,106.70537669676924,2,2.0,0.0,1.0,2.0,0.0,1.93,0.1947,313.3274104,313.1216492,0.2057612000000404,0.0001938
14,25,39,0.282051282051282,3.102564102564102,11.500315051230226,0.2948798731084673,50.2345811141048,1,1.0,6.0,2.0,5.0,2.727272727272727,-2.2354,1.7645,303.39798256,301.5081927,1.889789860000008,0.1355328
15,24,39,0.2307692307692307,2.076923076923077,11.500315051230226,0.2948798731084673,58.05747758908178,1,1.0,5.0,2.0,4.0,2.2222222222222223,-0.2808,1.6324,316.46981949,315.8208339,0.6489855899999952,0.1126437
16,23,39,0.1794871794871795,1.2564102564102564,11.500315051230226,0.2948798731084673,66.45375077711286,1,1.0,4.0,2.0,3.0,1.7142857142857142,1.4506,1.0529,326.40064168,325.4265222,0.9741194799999562,0.0500019
17,22,39,0.1282051282051282,0.6410256410256411,11.500315051230226,0.2948798731084673,75.42409140414873,1,1.0,3.0,2.0,2.0,1.2,3.127,0.7154,332.16247423,331.2817248,0.8807494299999803,0.0017316
18,21,39,0.0769230769230769,0.2307692307692307,11.500315051230226,0.2948798731084673,84.96912167502927,1,1.0,2.0,2.0,1.0,0.6666666666666666,3.2688,0.4094,334.53076169,333.9413532,0.5894084900000394,0.0049998
19,20,39,0.0256410256410256,0.0256410256410256,11.500315051230226,0.2948798731084673,95.08940554465688,1,1.0,1.0,2.0,0.0,0.0,2.472,0.0792,332.97676,333.7240062,-0.7472462000000064,1.17e-05
20,19,39,-0.0256410256410256,0.0256410256410256,11.500315051230226,0.2948798731084673,105.78545698374457,1,2.0,0.0,1.0,1.0,0.0,2.0627,0.0766,326.10514145,326.4171729,-0.3120314500000063,0.0005967
21,18,39,-0.0769230769230769,0.2307692307692307,11.500315051230226,0.2948798731084673,117.05774671252163,1,2.0,1.0,1.0,2.0,0.6666666666666666,2.1889,0.4898,313.86966878,312.5248425,1.3448262800000066,0.0240006
14,26,40,0.3,3.6,11.696070952851462,0.2924017738212866,49.812421818055135,2,1.0,6.0,2.0,6.0,3.0,-3.2473,1.5275,308.03595137,306.232988,1.8029633700000431,0.121992
15,25,40,0.25,2.5,11.696070952851462,0.2924017738212866,57.56957655903726,0,1.0,5.0,2.0,5.0,2.5,-1.0372,1.703,319.77778543,319.256708,0.5210774299999912,0.083608
16,24,40,0.2,1.6,11.696070952851462,0.2924017738212866,65.89528949355595,2,1.0,4.0,2.0,4.0,2.0,0.1132,1.6457,333.79819256,333.17302,0.62517256000001,0.003984
17,23,40,0.15,0.9,11.696070952851462,0.2924017738212866,74.7902455428677,0,1.0,3.0,2.0,3.0,1.5,2.6819,1.0861,338.27167761,337.11064,1.161037609999994,0.032064
18,22,40,0.1,0.4,11.696070952851462,0.2924017738212866,84.25506168295306,2,1.0,2.0,2.0,2.0,1.0,3.2026,0.8216,344.95767245,343.810376,1.147296449999999,8e-06
19,21,40,0.05,0.1,11.696070952851462,0.2924017738212866,94.29029712937354,0,1.0,1.0,2.0,1.0,0.5,3.3661,0.2173,342.14583501,341.523628,0.622207010000011,5.6e-05
20,20,40,0.0,0.0,11.696070952851462,0.2924017738212866,104.89646153355632,2,2.0,0.0,2.0,0.0,0.0,1.5711,0.0311,341.51439102,342.052184,-0.5377929800000061,2.4e-05
21,19,40,-0.05,0.1,11.696070952851462,0.2924017738212866,116.07402165991154,0,2.0,1.0,1.0,1.0,0.5,2.4924,0.2344,328.10197116,326.946788,1.155183159999979,0.002828
22,18,40,-0.1,0.4,11.696070952851462,0.2924017738212866,127.82340688505992,2,2.0,2.0,1.0,2.0,1.0,1.7556,1.0205,316.86917994,314.634528,2.234651939999992,0.068244
15,26,41,0.2682926829268293,2.951219512195122,11.890202136872691,0.2900049301676267,57.09767355921567,1,1.0,5.0,2.0,6.0,2.727272727272727,-2.1689,1.5557,324.69322976,324.1686033,0.5246264600000359,0.1201628
16,25,41,0.2195121951219512,1.975609756097561,11.890202136872691,0.2900049301676267,65.3551398755675,1,1.0,4.0,2.0,5.0,2.2222222222222223,-0.7185,1.7886,337.39867498,337.4150678,-0.0163928199999645,0.0041
17,24,41,0.1707317073170731,1.195121951219512,11.890202136872691,0.2900049301676267,74.17718316967343,1,1.0,3.0,2.0,4.0,1.7142857142857142,1.6454,1.542,345.97425751,344.9313313,1.042926209999962,0.0687242
18,23,41,0.1219512195121951,0.6097560975609756,11.890202136872691,0.2900049301676267,83.5644153601064,1,1.0,2.0,2.0,3.0,1.2,3.0987,1.0645,351.38188895,349.9093053,1.47258364999999,0.0003485
19,22,41,0.073170731707317,0.2195121951219512,11.890202136872691,0.2900049301676267,93.5173910784876,1,1.0,1.0,2.0,2.0,0.6666666666666666,3.5869,0.4909,352.89521457,351.6189971,1.276217470000006,1.23e-05
20,21,41,0.024390243902439,0.024390243902439,11.890202136872691,0.2900049301676267,104.03661579858566,1,2.0,0.0,2.0,1.0,0.0,2.7054,0.1678,351.01086208,350.4150075,0.5958545799999797,0.0001394
21,20,41,-0.024390243902439,0.024390243902439,11.890202136872691,0.2900049301676267,115.12255245870078,1,2.0,1.0,2.0,0.0,0.0,2.0322,0.1643,343.83976919,343.1371139,0.7026552900000524,7.79e-05
22,19,41,-0.073170731707317,0.2195121951219512,11.890202136872691,0.2900049301676267,126.77562691581493,1,2.0,2.0,1.0,1.0,0.6666666666666666,2.3537,0.5575,331.42740836,329.4099449,2.017463459999988,0.0279456
15,27,42,0.2857142857142857,3.4285714285714284,12.082761235960549,0.287684791332394,56.64087260155746,0,1.0,5.0,2.0,7.0,2.9166666666666665,-2.3305,0.6559,327.06774683,326.1683124,0.8994344299999852,0.0950082
16,26,42,0.238095238095238,2.380952380952381,12.082761235960549,0.287684791332394,64.83227635728277,2,1.0,4.0,2.0,6.0,2.4,-1.9805,1.7064,343.69554718,344.115555,-0.4200078199999666,0.002793
17,25,42,0.1904761904761904,1.5238095238095235,12.082761235960549,0.287684791332394,73.58374028144168,0,1.0,3.0,2.0,5.0,1.875,0.9049,1.6129,350.95142392,350.5272288,0.4241951200000358,0.0596148
18,24,42,0.1428571428571428,0.8571428571428571,12.082761235960549,0.287684791332394,82.89587139704884,2,1.0,2.0,2.0,4.0,1.3333333333333333,2.2529,1.3763,360.48955209,359.3357922,1.1537598900000037,0.005775
19,23,42,0.0952380952380952,0.3809523809523809,12.082761235960549,0.287684791332394,92.76921989848242,0,1.0,1.0,2.0,3.0,0.75,3.5625,0.6503,360.71500154,359.1527982,1.5622033399999964,0.000105
20,22,42,0.0476190476190476,0.0952380952380952,12.082761235960549,0.287684791332394,103.2042872155476,2,2.0,0.0,2.0,2.0,0.0,3.1225,0.3481,363.17944245,361.8957132,1.2837292500000217,0.000147
21,21,42,0.0,0.0,12.082761235960549,0.287684791332394,114.20153258287952,0,2.0,1.0,2.0,1.0,0.5,3.0657,0.3,356.36011326,354.6870726,1.6730406599999696,0.0001554
22,20,42,-0.0476190476190476,0.0952380952380952,12.082761235960549,0.287684791332394,125.76137845045838,2,2.0,2.0,2.0,0.0,0.0,1.9912,0.3654,348.58663736,346.88808,1.6985573599999952,0.0002688
16,27,43,0.2558139534883721,2.813953488372093,12.27379796952146,0.2854371620818944,64.32575350620603,1,1.0,4.0,2.0,7.0,2.5454545454545454,-2.0909,0.8307,346.33859848,346.7445868,-0.4059883200000058,0.0049708
17,26,43,0.2093023255813953,1.8837209302325584,12.27379796952146,0.2854371620818944,73.00884382531778,1,1.0,3.0,2.0,6.0,2.0,-0.2441,1.4984,357.53027424,357.9262896,-0.3960153600000353,0.0618598
18,25,43,0.1627906976744186,1.1395348837209305,12.27379796952146,0.2854371620818944,82.24822094450064,1,1.0,2.0,2.0,5.0,1.4285714285714286,1.5761,1.4056,365.75988941,364.9942426,0.7656468100000211,0.0053105
19,24,43,0.1162790697674418,0.5813953488372093,12.27379796952146,0.2854371620818944,92.04443075956355,1,1.0,1.0,2.0,4.0,0.8,2.9304,0.8606,370.12477728,368.7774772,1.347300079999968,0.0004085
20,23,43,0.0697674418604651,0.2093023255813953,12.27379796952146,0.2854371620818944,102.39797078273136,1,2.0,0.0,2.0,3.0,0.0,3.1818,0.4549,371.30803259,369.8286079,1.4794246899999737,0.0002279
21,22,43,0.0232558139534883,0.0232558139534883,12.27379796952146,0.2854371620818944,113.30929666072198,1,2.0,1.0,2.0,2.0,0.6666666666666666,3.5954,0.5554,368.84193625,366.8255395,2.0163967500000126,0.0018619
22,21,43,-0.0232558139534883,0.0232558139534883,12.27379796952146,0.2854371620818944,124.77882754299036,1,2.0,2.0,2.0,1.0,0.6666666666666666,2.9697,0.5736,361.42130387,359.1706322,2.2506716699999743,0.005719
23,20,43,-0.0697674418604651,0.2093023255813953,12.27379796952146,0.2854371620818944,136.80695054654686,1,2.0,3.0,2.0,0.0,0.0,1.6921,0.4946,349.00138208,346.9890547,2.012327379999988,0.0428495
16,28,44,0.2727272727272727,3.272727272727273,12.463359368739502,0.2832581674713524,63.83469806974233,2,1.0,4.0,2.0,8.0,2.6666666666666665,-2.989,0.1936,351.64989205,351.8246776,-0.1747855499999673,0.0052184
17,27,44,0.2272727272727272,2.272727272727273,12.463359368739502,0.2832581674713524,72.45150267163986,0,1.0,3.0,2.0,7.0,2.1,-0.6647,0.7792,361.493948,362.3170672,-0.8231192000000078,0.0855668
18,26,44,0.1818181818181818,1.4545454545454546,12.463359368739502,0.2832581674713524,81.62034744387593,2,1.0,2.0,2.0,6.0,1.5,0.5344,1.27,373.68743691,373.7290084,-0.0415714900000239,0.001584
19,25,44,0.1363636363636363,0.8181818181818182,12.463359368739502,0.2832581674713524,91.34177411495342,0,1.0,1.0,2.0,5.0,0.8333333333333334,2.2838,0.8524,376.73694391,376.0549012,0.682042709999962,0.000418
20,24,44,0.0909090909090909,0.3636363636363636,12.463359368739502,0.2832581674713524,101.6162763991458,2,2.0,0.0,2.0,4.0,0.0,2.6826,0.5854,382.08345743,380.9597836,1.1236738300000295,0.0003256
21,23,44,0.0454545454545454,0.0909090909090909,12.463359368739502,0.2832581674713524,112.44430646481614,0,2.0,1.0,2.0,3.0,0.75,3.6098,0.7466,378.32505271,376.524742,1.8003107100000193,0.0017556
22,22,44,0.0,0.0,12.463359368739502,0.2832581674713524,123.8262802616804,2,2.0,2.0,2.0,2.0,1.0,3.134,0.8322,376.8379536,375.474946,1.363007600000003,0.0006996
23,21,44,-0.0454545454545454,0.0909090909090909,12.463359368739502,0.2832581674713524,135.76258195154205,0,2.0,3.0,2.0,1.0,0.75,2.5321,0.8176,363.1926678,360.9520948,2.2405729999999835,0.0072644
24,20,44,-0.0909090909090909,0.3636363636363636,12.463359368739502,0.2832581674713524,148.2535676261662,2,2.0,4.0,2.0,0.0,0.0,0.887,0.6631,351.81801423,349.783566,2.034448230000009,0.0512336
17,28,45,0.2444444444444444,2.688888888888889,12.651489979526238,0.2811442217672498,71.91079966492434,1,1.0,3.0,2.0,8.0,2.1818181818181817,-2.1529,0.3892,367.06512928,368.1719595,-1.1068302200000062,0.1361655
18,27,45,0.2,1.8,12.651489979526238,0.2811442217672498,81.01121767230882,1,1.0,2.0,2.0,7.0,1.5555555555555556,-0.449,0.7816,377.92306668,378.897867,-0.9748003200000426,0.000513
19,26,45,0.1555555555555555,1.0888888888888888,12.651489979526238,0.2811442217672498,90.66009367933124,1,1.0,1.0,2.0,6.0,0.8571428571428571,1.2057,0.7287,384.94650306,384.9603615,-0.0138584399999786,0.000522
20,25,45,0.1111111111111111,0.5555555555555556,12.651489979526238,0.2811442217672498,100.8579177156928,1,2.0,0.0,2.0,5.0,0.0,2.0575,0.5498,388.98567869,388.3746015,0.6110771900000032,0.0003645
21,24,45,0.0666666666666666,0.2,12.651489979526238,0.2811442217672498,111.60513857524016,1,2.0,1.0,2.0,4.0,0.8,3.148,0.9039,389.39656248,387.852345,1.5442174799999862,0.0006615
22,23,45,0.0222222222222222,0.0222222222222222,12.651489979526238,0.2811442217672498,122.90216910347114,1,2.0,2.0,2.0,3.0,1.2,3.1726,1.2527,386.62117262,385.0079445,1.6132281199999738,0.000837
23,22,45,-0.0222222222222222,0.0222222222222222,12.651489979526238,0.2811442217672498,134.74939059520327,1,2.0,3.0,2.0,2.0,1.2,2.5769,1.3121,378.91043497,377.101773,1.8086619700000028,0.000864
24,21,45,-0.0666666666666666,0.2,12.651489979526238,0.2811442217672498,147.14715648470138,1,2.0,4.0,2.0,1.0,0.8,1.7096,1.0399,366.30842946,363.947787,2.360642460000008,0.035397
17,29,46,0.2608695652173913,3.130434782608696,12.838232045991903,0.279092000999824,71.38588460337019,0,1.0,3.0,2.0,9.0,2.25,-2.4311,0.6087,370.11738868,371.7156822,-1.598293520000027,0.0972486
18,28,46,0.217391304347826,2.1739130434782608,12.838232045991903,0.279092000999824,80.41987383370349,2,1.0,2.0,2.0,8.0,1.6,-2.1762,0.568,384.7899217,386.969641,-2.1797193000000448,0.0023276
19,27,46,0.1739130434782608,1.391304347826087,12.838232045991903,0.279092000999824,89.99831757788424,0,1.0,1.0,2.0,7.0,0.875,0.2257,0.3385,390.47309565,391.8299688,-1.3568731500000126,0.0007268
20,26,46,0.1304347826086956,0.782608695652174,12.838232045991903,0.279092000999824,100.12170228862702,2,2.0,0.0,2.0,6.0,0.0,0.9731,0.4333,398.51000328,398.7733008,-0.2632975200000373,0.0022356
21,25,46,0.0869565217391304,0.3478260869565217,12.838232045991903,0.279092000999824,110.79047348379416,0,2.0,1.0,2.0,5.0,0.8333333333333334,2.7237,0.8572,397.60502636,396.612989,0.9920373599999834,0.0006716
22,24,46,0.0434782608695652,0.0869565217391304,12.838232045991903,0.279092000999824,122.00504099530532,2,2.0,2.0,2.0,4.0,1.3333333333333333,2.7221,1.4562,399.01891574,398.1972658,0.8216499399999861,9.2e-05
23,23,46,0.0,0.0,12.838232045991903,0.279092000999824,133.76578333470488,0,2.0,3.0,2.0,3.0,1.5,2.5757,1.5247,391.51426278,390.3625458,1.151716980000003,0.0001334
24,22,46,-0.0434782608695652,0.0869565217391304,12.838232045991903,0.279092000999824,146.0730513563536,2,2.0,4.0,2.0,2.0,1.3333333333333333,1.591,1.6256,383.35439976,381.9758718,1.3785279599999851,0.011454
25,21,46,-0.0869565217391304,0.3478260869565217,12.838232045991903,0.279092000999824,158.9271713560707,0,2.0,5.0,2.0,1.0,0.8333333333333334,1.0232,1.0156,366.27663086,364.139703,2.1369278600000143,0.0866272
18,29,47,0.2340425531914893,2.574468085106383,13.023625676689214,0.2770984186529621,79.84542655381946,1,1.0,2.0,2.0,9.0,1.6363636363636365,-2.4478,0.7952,388.0937368,390.636975,-2.543238200000019,0.0012126
19,28,47,0.1914893617021276,1.7234042553191489,13.023625676689214,0.2770984186529621,89.3554505070696,1,1.0,1.0,2.0,8.0,0.8888888888888888,-1.5357,0.1352,397.60238382,400.1993365,-2.596952680000016,0.0013959
20,27,47,0.1489361702127659,1.0425531914893618,13.023625676689214,0.2770984186529621,99.40652285852752,1,2.0,0.0,2.0,7.0,0.0,-0.2175,0.1532,404.30809986,406.0496756,-1.7415757399999734,0.0022231
21,26,47,0.1063829787234042,0.5319148936170213,13.023625676689214,0.2770984186529621,109.99908594367646,1,2.0,1.0,2.0,6.0,0.8571428571428571,1.8984,0.692,407.40811917,407.2595026,0.1486165700000015,0.0019317
22,25,47,0.0638297872340425,0.1914893617021276,13.023625676689214,0.2770984186529621,121.13354666696527,1,2.0,2.0,2.0,5.0,1.4285714285714286,2.5303,1.396,407.51160544,407.0779275,0.4336779399999955,7.99e-05
23,24,47,0.0212765957446808,0.0212765957446808,13.023625676689214,0.2770984186529621,132.8102808361922,1,2.0,3.0,2.0,4.0,1.7142857142857142,2.1546,1.8547,404.19988268,403.3650356,0.8348470799999745,0.0001128
24,23,47,-0.0212765957446808,0.0212765957446808,13.023625676689214,0.2770984186529621,145.02963679952984,1,2.0,4.0,2.0,3.0,1.7142857142857142,1.6862,1.9614,396.2470608,395.1387149,1.1083458999999607,0.0051982
25,22,47,-0.0638297872340425,0.1914893617021276,13.023625676689214,0.2770984186529621,157.79193852203338,1,2.0,5.0,2.0,2.0,1.4285714285714286,0.9962,1.6293,383.60969631,382.3596499,1.2500464099999815,0.0316686
18,30,48,0.25,3.0,13.207708995578503,0.2751606040745522,79.28704865925225,2,1.0,2.0,2.0,10.0,1.6666666666666667,-3.1017,1.0488,394.0030401,395.6959488,-1.6929086999999754,0.0167664
19,29,48,0.2083333333333333,2.083333333333333,13.207708995578503,0.2751606040745522,88.73056677263793,0,1.0,1.0,2.0,9.0,0.9,-1.5531,0.2335,402.14910467,404.8431552,-2.694050530000027,0.0007728
20,28,48,0.1666666666666666,1.3333333333333333,13.207708995578503,0.2751606040745522,98.7113496052094,2,2.0,0.0,2.0,8.0,0.0,-2.1071,0.0238,412.70392452,416.0011968,-3.297272280000016,1.92e-05
21,27,48,0.125,0.75,13.207708995578503,0.2751606040745522,109.22983639909364,0,2.0,1.0,2.0,7.0,0.875,1.0226,0.3253,414.46637691,415.4980656,-1.03168869000001,0.0049488
22,26,48,0.0833333333333333,0.3333333333333333,13.207708995578503,0.2751606040745522,120.28643121316072,2,2.0,2.0,2.0,6.0,1.5,1.8811,1.1765,418.59506201,418.7045856,-0.1095235899999806,7.68e-05
23,25,48,0.0416666666666666,0.0833333333333333,13.207708995578503,0.2751606040745522,131.8815072270963,0,2.0,3.0,2.0,5.0,1.875,2.0659,1.7963,413.96313269,413.9072928,0.0558398900000156,0.0009696
24,24,48,0.0,0.0,13.207708995578503,0.2751606040745522,144.01541035299215,2,2.0,4.0,2.0,4.0,2.0,1.2555,2.0389,411.67645256,411.4682544,0.2081981599999949,0.0073104
25,23,48,-0.0416666666666666,0.0833333333333333,13.207708995578503,0.2751606040745522,156.68846229033934,0,2.0,5.0,2.0,3.0,1.875,0.9921,1.9981,397.77477647,397.1612352,0.6135412699999847,0.0067008
26,22,48,-0.0833333333333333,0.3333333333333333,13.207708995578503,0.2751606040745522,169.9009631292285,2,2.0,6.0,2.0,2.0,1.5,0.1035,1.439,386.21775004,385.0908192,1.12693084,0.0922176
19,30,49,0.2244897959183673,2.4693877551020407,13.390518279406722,0.2732758832531984,88.12280409073304,1,1.0,1.0,2.0,10.0,0.9090909090909092,-1.973,0.3662,408.30195522,410.2414897,-1.9395344799999636,0.0008036
20,29,49,0.1836734693877551,1.653061224489796,13.390518279406722,0.2732758832531984,98.03522325154556,1,2.0,0.0,2.0,9.0,0.0,-1.9702,0.0627,417.50403418,421.14765,-3.64361581999998,0.0001764
21,28,49,0.1428571428571428,1.0,13.390518279406722,0.2732758832531984,108.48166335423922,1,2.0,1.0,2.0,8.0,0.8888888888888888,-0.5733,0.1563,423.12380421,425.6277445,-2.5039402900000027,0.0022687
22,27,49,0.1020408163265306,0.5102040816326531,13.390518279406722,0.2732758832531984,119.46252569007078,1,2.0,2.0,2.0,7.0,1.5555555555555556,1.4068,0.678,425.9215085,426.8469625,-0.925454000000002,7.84e-05
